#            ID              RA             DEC               z           Mstar             SFR         deltaMS        deltaMS2        deltaGas         cosmoAge
#
         122002         340.294         13.3399        0.017265     2.92205e+09        0.488398       0.0255189      -0.0289932        0.124183         13.0626
         110040         156.287         13.6014       0.0186013     6.79491e+09        0.295944       -0.377978       -0.537278       0.0603389         13.0451
         109072         145.133         28.9693       0.0188514     4.74815e+09        0.577864     -0.00987091       -0.123913       0.0621302         13.0418
         111047         175.725         0.16186       0.0184385     1.43618e+09        0.476071        0.166798        0.202559        0.273238         13.0472
         110041         159.913         25.3227       0.0172381     8.58876e+09         3.25028        0.614414        0.424265        0.186334         13.0629
         109077         147.827         9.13923       0.0178384     3.19204e+09        0.105839       -0.658841       -0.723951       0.0481547         13.0551
         124012         1.62208         14.1824        0.017801     5.55644e+09        0.161621       -0.595419       -0.730242        0.105252         13.0556
         108093         128.876         23.6762       0.0167607     8.67961e+09        0.674244      -0.0700409       -0.262023       0.0821746         13.0692
         114090         217.198         13.8212       0.0175691     1.76936e+09        0.370023       0.0134698       0.0223109        0.149758         13.0586
         108094         130.735         13.6416          0.0168     4.77512e+09         1.48755         0.40334        0.286615        0.194164         13.0686
         123006         348.446         13.6876       0.0153966     6.99183e+09           1.096        0.190526       0.0243737       0.0912311          13.087
         109081         149.177         15.6365       0.0151823     1.67002e+09         2.41684        0.845098        0.859278        0.840133         13.0898
         113091         207.705         17.2821       0.0175136     1.45935e+09        0.204005       -0.203161        -0.17014         0.26257         13.0593
         113098         198.397         29.1265       0.0200851     7.20186e+09        0.221001       -0.520269        -0.68537        0.107103         13.0258
         123008         356.716         14.4807       0.0195533     2.72129e+09        0.231563       -0.287163       -0.330712        0.153951         13.0327
         109088         149.722         15.3799       0.0154685     3.33173e+09        0.320113        -0.18323       -0.255881       0.0567801         13.0861
         111057         177.135         12.7053       0.0146253     1.93547e+09        0.132011       -0.448593       -0.453477       0.0947932         13.0971
         108106         122.529         18.6384       0.0163211     7.05149e+09         7.61772         1.02893        0.862649         0.28614         13.0749
         109092         144.511         27.6566       0.0178159     4.99528e+09        0.401011       -0.177645        -0.29907       0.0861189         13.0554
         110054          161.01         22.2575       0.0196992     5.66369e+09        0.199315       -0.512093       -0.647447       0.0550469         13.0308
         113100         195.149         27.5742       0.0169598     7.83886e+09        0.385711       -0.290861         -0.4698        0.105647         13.0665
         123010         349.402         14.0012       0.0147859      8.7467e+09          2.4291        0.488746         0.29372         0.17836          13.095
         108113         124.607         29.9596       0.0198628     7.57567e+09        0.611242      -0.0890409       -0.260714       0.0562943         13.0287
         111063         179.606         25.0977       0.0141484     4.10306e+09        0.118499       -0.657594        -0.75774        0.040352         13.1034
         109097         144.644          8.8879       0.0108653     8.92239e+09       0.0274241        -1.45521        -1.65693      0.00944122         13.1466
         101021         19.2233        0.153127       0.0188849     1.65776e+09        0.276305       -0.101442      -0.0833485        0.104101         13.0414
         109100         146.629         15.8863       0.0127815     3.22002e+09        0.130439       -0.560882       -0.631686       0.0489682         13.1214
         109101          136.02         22.0616       0.0103166     1.01905e+09        0.137526       -0.284626       -0.211782       0.0481561         13.1538
         109102         140.314         3.15109       0.0117707     2.38361e+09        0.380328      -0.0291899      -0.0628427        0.169012         13.1347
         110059         159.805          31.114       0.0188864     2.59854e+09        0.234954       -0.269631       -0.307969       0.0536726         13.0414
         109103          144.17         2.70355       0.0188519      2.8357e+09        0.136195       -0.525398       -0.574725       0.0410555         13.0418
         111067         172.409         9.96759        0.019686     1.85604e+09        0.314745       -0.070812      -0.0662528        0.155931          13.031
         109106         148.465         13.6151        0.016275     4.43542e+09        0.484221      -0.0670856       -0.175028         0.12565         13.0755
         114113         210.791         12.1704       0.0171752     1.18058e+09        0.243725       -0.079274      -0.0198493       0.0911917         13.0637
         114115         212.137          3.0243       0.0175395      4.4391e+09         0.32673       -0.240444       -0.347292        0.118451          13.059
         109108         146.081         9.98479       0.0101898     4.12869e+09       0.0787807       -0.828946        -0.93365       0.0788611         13.1555
         113114         196.659         28.8485       0.0160289     1.07649e+09        0.841332        0.480722        0.550905        0.486129         13.0787
         111070         177.584         25.9619       0.0125296     2.28321e+09        0.965097        0.383206        0.355659        0.251276         13.1247
         101025         18.6558         1.18149       0.0154109     6.86555e+09        0.447063       -0.194991       -0.358829        0.089223         13.0868
         109112         141.535         34.8954       0.0162809     2.91069e+09         1.63086        0.551751        0.496863        0.207188         13.0754
         110063         163.803         5.86256       0.0116484     1.49191e+09        0.158339       -0.308114       -0.282545       0.0646722         13.1363
         114117         216.572          15.686       0.0198324     1.64367e+09        0.190703       -0.262211       -0.242294       0.0955869         13.0291
         107026         118.638         29.7108       0.0167433      2.3425e+09        0.383505      -0.0305349      -0.0576848       0.0769792         13.0694
         114121         215.204         25.9588       0.0148865      5.9287e+09        0.233956        -0.44339       -0.589262       0.0962992         13.0937
         113118         204.624         30.9869       0.0159826     1.31406e+09         0.23942       -0.108307       -0.063279       0.0878427         13.0793
         112106         180.904         2.63047       0.0192775     2.11826e+09       0.0443732       -0.949712       -0.962067        0.124856         13.0363
         113122         209.689         20.6619       0.0162282     7.77309e+09        0.585289       -0.106509       -0.285149       0.0754784         13.0761
         113124         200.713         31.8259       0.0178778     2.55993e+09        0.555447        0.109048       0.0717232        0.117947         13.0545
         111079         174.258         15.5706       0.0132987     7.63618e+09        0.854265       0.0672298       -0.112224       0.0719055         13.1146
         114127         214.391         25.1145       0.0171249     3.37995e+09       0.0858247       -0.761029       -0.833975       0.0402874         13.0644
         108129         123.062         35.1571       0.0175779     2.95854e+09        0.386427      -0.0794429       -0.135236        0.110318         13.0585
         111086         174.811         14.9924       0.0141677     4.39718e+09        0.414029       -0.129334       -0.238195       0.0540792         13.1031
         124027         13.1163         14.5183        0.018203     6.03941e+09        0.527494       -0.100583       -0.245476       0.0635184         13.0503
         111088         178.574          32.861       0.0106871     2.04569e+09        0.157817       -0.376207        -0.39143       0.0806393          13.149
         111090         176.551         10.5955       0.0102463     1.22448e+09        0.255913      -0.0545103     -0.00501795       0.0925307         13.1548
         111091         178.744         26.2025       0.0171487     5.02199e+09        0.488243      -0.0920871       -0.214826       0.0787144         13.0641
         109126         143.746         25.8257        0.013148     1.39503e+09        0.162809       -0.284018       -0.248753       0.0920896         13.1165
         112112         186.417         20.5285       0.0183225     8.22418e+09        0.502854       -0.188737       -0.372295        0.130334         13.0487
         108142         124.816         19.3132       0.0192047     4.11585e+09        0.901546        0.213736        0.117966       0.0651511         13.0372
         113136         206.755         33.8936       0.0166303     6.02428e+09        0.698845       0.0250978       -0.121053       0.0923778         13.0709
         101037         24.4047       0.0401744       0.0164554     2.05646e+09         0.31882      -0.0819818      -0.0929736        0.119665         13.0731
         114136         216.871          29.952       0.0145506     1.75555e+09        0.460151        0.114993        0.122355        0.126898         13.0981
         114137         210.501         10.8306       0.0134751     1.17885e+09        0.224809       -0.107937      -0.0511403        0.232096         13.1122
         113141         197.882          8.7432       0.0133779     3.43656e+09        0.386306       -0.104547       -0.183022        0.112381         13.1135
         122006         343.244         1.14259       0.0165035     3.16233e+09        0.401216      -0.0756928       -0.140824        0.105717         13.0725
         114141         210.182         31.8942       0.0146507     2.82887e+09        0.900195        0.302766        0.250014       0.0851909         13.0968
         108147         123.848         28.7353       0.0198058     4.33485e+09        0.616341       0.0361925      -0.0655223        0.101468         13.0294
         108148          130.72         25.0704       0.0172454     3.12579e+09        0.289831        -0.21573        -0.27873       0.0422252         13.0628
         114144         217.149         25.7089       0.0135293     7.24652e+09        0.118249        -0.78067       -0.953256        0.293002         13.1115
         112116         194.025         27.6781       0.0164349     1.31443e+09         1.25387        0.609973        0.655313        0.564949         13.0734
         110080         154.655         3.26361       0.0143952     1.58061e+09        0.268833      -0.0953846      -0.0749097        0.279096         13.1002
         113150         209.661         7.21652       0.0146532     8.46442e+09        0.706149      -0.0404194       -0.231455        0.082109         13.0968
         109139         139.166         7.26638       0.0187413     3.90397e+09        0.879391        0.215281        0.125705        0.108729         13.0433
