#             ID               RA              DEC            z            Mstar              SFR          deltaMS         deltaMS2         deltaGas          cosmoAge
#
          114041      215.9270000       34.0090000       0.0129     6.872690e+09         0.808787       0.06700070      -0.09951140       0.10129604      13.11940000
          112035      194.7720000       27.6444000       0.0182     4.680610e+09         0.760596       0.11384700       0.00094460       0.11413820      13.05080000
          114046      213.6710000       13.3782000       0.0166     2.447770e+09         0.842634       0.30209200       0.26926100       0.22119325      13.07170000
          112038      189.4220000       27.1296000       0.0156     1.454280e+09         0.887738       0.43944500       0.47139400       0.36703169      13.08430000
          109038      135.8190000       18.2611000       0.0115     1.613960e+09         0.739428       0.34435300       0.35987700       0.23316821      13.13770000
          124004        6.3933700        0.8468470       0.0178     2.026240e+09         0.325554      -0.07203720      -0.08003170       0.07144771      13.05530000
          108064      126.5310000       21.4567000       0.0149     3.648540e+09         0.379398      -0.12815600      -0.21276700       0.09782373      13.09330000
          111027      179.3610000       25.2331000       0.0149     2.346960e+09         0.202145      -0.30582300      -0.33479800       0.05797034      13.09360000
          124006        4.9472100        0.5907950       0.0178     5.672700e+09         0.548275      -0.06940560      -0.20683700       0.07527519      13.05570000
          110017      158.9140000       28.5658000       0.0147     7.081070e+09         1.375750       0.28775800       0.11933300       0.09714029      13.09560000
          109045      141.3140000       10.8867000       0.0120     7.276430e+09         0.116617      -0.78463900      -0.95934000       0.04047520      13.13170000
          113062      200.3950000       26.3047000       0.0166     8.085610e+09         0.702351      -0.03652020      -0.21978400       0.12179687      13.07180000
          109050      149.6510000       13.2553000       0.0117     1.830470e+09         0.347323      -0.01126650      -0.01157780       0.09742055      13.13610000
          112050      192.1710000       34.4776000       0.0142     2.606490e+09         1.126250       0.41862000       0.37580500       0.17133213      13.10270000
          113067      209.5200000       15.3148000       0.0187     7.750420e+09         1.937380       0.40913000       0.23345800       0.08956359      13.04320000
          111035      167.6880000       12.0161000       0.0108     5.612680e+09         0.702996       0.05394640      -0.08905220       0.05857631      13.14690000
          109058      148.0160000       19.6511000       0.0161     8.060470e+09         0.440450      -0.23769000      -0.42099700       0.05421893      13.07730000
          108080      120.3940000        9.3048500       0.0152     2.057990e+09         0.022480      -1.23178000      -1.24390000       0.04247769      13.08910000
          114072      210.9430000       14.8681000       0.0147     1.166690e+09         1.142550       0.59842400       0.65743000       0.48007741      13.09670000
          109066      137.3490000       22.5139000       0.0149     9.665550e+09         0.280850      -0.47009100      -0.67761300       0.01865320      13.09370000
          124010        5.9974700       15.7704000       0.0177     8.496710e+09         2.935290       0.57152300       0.38325000       0.15037594      13.05640000
          110038      150.5680000       19.2157000       0.0167     9.951520e+09         0.513621      -0.21775700      -0.42703500       0.04247343      13.07030000
          112068      181.0410000        1.8259800       0.0172     4.730680e+09         0.351319      -0.22219300      -0.33733200       0.05724554      13.06300000
          122002      340.2940000       13.3399000       0.0173     2.922050e+09         0.488398       0.02551890      -0.02899320       0.11206178      13.06260000
          110040      156.2870000       13.6014000       0.0186     6.794910e+09         0.295944      -0.37797800      -0.53727800       0.05402217      13.04510000
          109072      145.1330000       28.9693000       0.0189     4.748150e+09         0.577864      -0.00987091      -0.12391300       0.05554407      13.04180000
          111047      175.7250000        0.1618600       0.0184     1.436180e+09         0.476071       0.16679800       0.20255900       0.24486812      13.04720000
          110041      159.9130000       25.3227000       0.0172     8.588760e+09         3.250280       0.61441400       0.42426500       0.16817305      13.06290000
          109077      147.8270000        9.1392300       0.0178     3.192040e+09         0.105839      -0.65884100      -0.72395100       0.04330776      13.05510000
          124012        1.6220800       14.1824000       0.0178     5.556440e+09         0.161621      -0.59541900      -0.73024200       0.09467888      13.05560000
          108093      128.8760000       23.6762000       0.0168     8.679610e+09         0.674244      -0.07004090      -0.26202300       0.07437468      13.06920000
          114090      217.1980000       13.8212000       0.0176     1.769360e+09         0.370023       0.01346980       0.02231090       0.13489833      13.05860000
          108094      130.7350000       13.6416000       0.0168     4.775120e+09         1.487550       0.40334000       0.28661500       0.17569342      13.06860000
          123006      348.4460000       13.6876000       0.0154     6.991830e+09         1.096000       0.19052600       0.02437370       0.08323935      13.08700000
          109081      149.1770000       15.6365000       0.0152     1.670020e+09         2.416840       0.84509800       0.85927800       0.76750961      13.08980000
          113091      207.7050000       17.2821000       0.0175     1.459350e+09         0.204005      -0.20316100      -0.17014000       0.23659402      13.05930000
          113098      198.3970000       29.1265000       0.0201     7.201860e+09         0.221001      -0.52026900      -0.68537000       0.09505680      13.02580000
          123008      356.7160000       14.4807000       0.0196     2.721290e+09         0.231563      -0.28716300      -0.33071200       0.13706384      13.03270000
          109088      149.7220000       15.3799000       0.0155     3.331730e+09         0.320113      -0.18323000      -0.25588100       0.05178422      13.08610000
          111057      177.1350000       12.7053000       0.0146     1.935470e+09         0.132011      -0.44859300      -0.45347700       0.08688465      13.09710000
          108106      122.5290000       18.6384000       0.0163     7.051490e+09         7.617720       1.02893000       0.86264900       0.25965275      13.07490000
          109092      144.5110000       27.6566000       0.0178     4.995280e+09         0.401011      -0.17764500      -0.29907000       0.07746100      13.05540000
          110054      161.0100000       22.2575000       0.0197     5.663690e+09         0.199315      -0.51209300      -0.64744700       0.04896665      13.03080000
          113100      195.1490000       27.5742000       0.0170     7.838860e+09         0.385711      -0.29086100      -0.46980000       0.09550684      13.06650000
          123010      349.4020000       14.0012000       0.0148     8.746700e+09         2.429100       0.48874600       0.29372000       0.16332434      13.09500000
          108113      124.6070000       29.9596000       0.0199     7.575670e+09         0.611242      -0.08904090      -0.26071400       0.05002809      13.02870000
          111063      179.6060000       25.0977000       0.0141     4.103060e+09         0.118499      -0.65759400      -0.75774000       0.03708993      13.10340000
          109097      144.6440000        8.8879000       0.0109     8.922390e+09         0.027424      -1.45521000      -1.65693000       0.00884847      13.14660000
          101021       19.2233000        0.1531270       0.0189     1.657760e+09         0.276305      -0.10144200      -0.08334850       0.09304738      13.04140000
          109100      146.6290000       15.8863000       0.0128     3.220020e+09         0.130439      -0.56088200      -0.63168600       0.04537531      13.12140000
          109101      136.0200000       22.0616000       0.0103     1.019050e+09         0.137526      -0.28462600      -0.21178200       0.04528000      13.15380000
          109102      140.3140000        3.1510900       0.0118     2.383610e+09         0.380328      -0.02918990      -0.06284270       0.15755237      13.13470000
          110059      159.8050000       31.1140000       0.0189     2.598540e+09         0.234954      -0.26963100      -0.30796900       0.04797313      13.04140000
          109103      144.1700000        2.7035500       0.0189     2.835700e+09         0.136195      -0.52539800      -0.57472500       0.03670329      13.04180000
          111067      172.4090000        9.9675900       0.0197     1.856040e+09         0.314745      -0.07081200      -0.06625280       0.13871829      13.03100000
          109106      148.4650000       13.6151000       0.0163     4.435420e+09         0.484221      -0.06708560      -0.17502800       0.11404993      13.07550000
          114113      210.7910000       12.1704000       0.0172     1.180580e+09         0.243725      -0.07927400      -0.01984930       0.08233429      13.06370000
          114115      212.1370000        3.0243000       0.0175     4.439100e+09         0.326730      -0.24044400      -0.34729200       0.10671638      13.05900000
          109108      146.0810000        9.9847900       0.0102     4.128690e+09         0.078781      -0.82894600      -0.93365000       0.07420701      13.15550000
          113114      196.6590000       28.8485000       0.0160     1.076490e+09         0.841332       0.48072200       0.55090500       0.44189101      13.07870000
          111070      177.5840000       25.9619000       0.0125     2.283210e+09         0.965097       0.38320600       0.35565900       0.23318716      13.12470000
          101025       18.6558000        1.1814900       0.0154     6.865550e+09         0.447063      -0.19499100      -0.35882900       0.08140028      13.08680000
          109112      141.5350000       34.8954000       0.0163     2.910690e+09         1.630860       0.55175100       0.49686300       0.18805376      13.07540000
          110063      163.8030000        5.8625600       0.0116     1.491910e+09         0.158339      -0.30811400      -0.28254500       0.06033093      13.13630000
          114117      216.5720000       15.6860000       0.0198     1.643670e+09         0.190703      -0.26221100      -0.24229400       0.08496216      13.02910000
          107026      118.6380000       29.7108000       0.0167     2.342500e+09         0.383505      -0.03053490      -0.05768480       0.06967957      13.06940000
          114121      215.2040000       25.9588000       0.0149     5.928700e+09         0.233956      -0.44339000      -0.58926200       0.08812879      13.09370000
          113118      204.6240000       30.9869000       0.0160     1.314060e+09         0.239420      -0.10830700      -0.06327900       0.07987080      13.07930000
          112106      180.9040000        2.6304700       0.0193     2.118260e+09         0.044373      -0.94971200      -0.96206700       0.11134092      13.03630000
          113122      209.6890000       20.6619000       0.0162     7.773090e+09         0.585289      -0.10650900      -0.28514900       0.06852913      13.07610000
          113124      200.7130000       31.8259000       0.0179     2.559930e+09         0.555447       0.10904800       0.07172320       0.10605058      13.05450000
          111079      174.2580000       15.5706000       0.0133     7.636180e+09         0.854265       0.06722980      -0.11222400       0.06642586      13.11460000
          114127      214.3910000       25.1145000       0.0171     3.379950e+09         0.085825      -0.76102900      -0.83397500       0.03638510      13.06440000
          108129      123.0620000       35.1571000       0.0176     2.958540e+09         0.386427      -0.07944290      -0.13523600       0.09936659      13.05850000
          111086      174.8110000       14.9924000       0.0142     4.397180e+09         0.414029      -0.12933400      -0.23819500       0.04970174      13.10310000
          124027       13.1163000       14.5183000       0.0182     6.039410e+09         0.527494      -0.10058300      -0.24547600       0.05700242      13.05030000
          111088      178.5740000       32.8610000       0.0107     2.045690e+09         0.157817      -0.37620700      -0.39143000       0.07565653      13.14900000
          111090      176.5510000       10.5955000       0.0102     1.224480e+09         0.255913      -0.05451030      -0.00501795       0.08704067      13.15480000
          111091      178.7440000       26.2025000       0.0171     5.021990e+09         0.488243      -0.09208710      -0.21482600       0.07108001      13.06410000
          109126      143.7460000       25.8257000       0.0131     1.395030e+09         0.162809      -0.28401800      -0.24875300       0.08514776      13.11650000
          112112      186.4170000       20.5285000       0.0183     8.224180e+09         0.502854      -0.18873700      -0.37229500       0.11688148      13.04870000
          108142      124.8160000       19.3132000       0.0192     4.115850e+09         0.901546       0.21373600       0.11796600       0.05812370      13.03720000
          113136      206.7550000       33.8936000       0.0166     6.024280e+09         0.698845       0.02509780      -0.12105300       0.08367377      13.07090000
          101037       24.4047000        0.0401744       0.0165     2.056460e+09         0.318820      -0.08198180      -0.09297360       0.10850186      13.07310000
          114136      216.8710000       29.9520000       0.0146     1.755550e+09         0.460151       0.11499300       0.12235500       0.11636236      13.09810000
          114137      210.5010000       10.8306000       0.0135     1.178850e+09         0.224809      -0.10793700      -0.05114030       0.21418505      13.11220000
          113141      197.8820000        8.7432000       0.0134     3.436560e+09         0.386306      -0.10454700      -0.18302200       0.10376821      13.11350000
          122006      343.2440000        1.1425900       0.0165     3.162330e+09         0.401216      -0.07569280      -0.14082400       0.09582781      13.07250000
          114141      210.1820000       31.8942000       0.0147     2.828870e+09         0.900195       0.30276600       0.25001400       0.07807174      13.09680000
          108147      123.8480000       28.7353000       0.0198     4.334850e+09         0.616341       0.03619250      -0.06552230       0.09020368      13.02940000
          108148      130.7200000       25.0704000       0.0172     3.125790e+09         0.289831      -0.21573000      -0.27873000       0.03810810      13.06280000
          114144      217.1490000       25.7089000       0.0135     7.246520e+09         0.118249      -0.78067000      -0.95325600       0.27030416      13.11150000
          112116      194.0250000       27.6781000       0.0164     1.314430e+09         1.253870       0.60997300       0.65531300       0.51230882      13.07340000
          110080      154.6550000        3.2636100       0.0144     1.580610e+09         0.268833      -0.09538460      -0.07490970       0.25615952      13.10020000
          113150      209.6610000        7.2165200       0.0147     8.464420e+09         0.706149      -0.04041940      -0.23145500       0.07524627      13.09680000
          109139      139.1660000        7.2663800       0.0187     3.903970e+09         0.879391       0.21528100       0.12570500       0.09726619      13.04330000
